'000001'	上证指数	周线
日期	开盘	最高	最低	收盘	成交量	成交额	涨数	跌数
1990/12/21	96.05	109.13	95.79	109.13	1485.00	595399	5	0
1990/12/28	113.57	126.45	109.13	126.45	321.00	283978	5	0
1991/01/04	126.56	131.44	126.48	131.44	730.00	474950	5	0
1991/01/11	131.99	134.61	131.45	134.60	32063.00	17692512	6	1
1991/01/18	134.11	135.19	133.65	134.24	18147.00	10069172	2	3
1991/01/25	133.70	134.24	132.03	132.05	8804.00	4425658	2	4
1991/02/01	131.46	131.55	129.45	129.51	7876.00	3922548	2	1
1991/02/08	129.05	130.39	128.06	130.38	19123.00	10755686	4	0
1991/02/14	130.92	132.53	130.39	132.53	17867.00	9378669	4	1
1991/02/22	133.12	134.87	133.08	134.87	9271.00	5512402	5	1
1991/03/01	134.37	134.87	132.47	132.53	11500.00	8273978	3	1
1991/03/08	132.09	132.09	129.84	129.89	5720.00	4667358	1	4
1991/03/15	129.30	129.89	125.08	125.17	3085.00	2146980	3	3
1991/03/22	124.70	125.17	122.62	122.62	3178.00	2577684	0	4
1991/03/29	122.12	122.62	120.11	120.19	5421.00	4091058	4	2
1991/04/05	120.69	122.20	119.68	121.54	36984.00	18112904	3	2
1991/04/12	121.11	121.11	119.15	119.21	3286.00	3132341	2	3
1991/04/19	118.73	119.22	117.05	117.08	1431.00	1382294	4	2
1991/04/26	116.63	117.08	114.52	115.56	15709.00	7513185	5	2
1991/05/03	114.86	116.29	112.30	112.41	18956.00	9855812	2	3
1991/05/10	111.65	112.41	108.53	108.53	7566.00	4234532	3	4
1991/05/17	107.88	107.88	104.96	106.75	24192.00	9754407	6	1
1991/05/24	107.76	110.08	106.71	110.08	26944.00	13632290	6	1
1991/05/31	111.05	114.83	109.47	114.83	12378.00	8342822	5	0
1991/06/07	115.90	120.47	114.89	120.47	5231.00	4184708	6	0
1991/06/14	121.65	126.34	120.47	124.53	29816.00	16674173	3	4
1991/06/21	125.63	130.86	123.54	130.86	26356.00	14883692	7	0
1991/06/28	132.10	137.56	131.80	137.56	16425.00	10657974	7	0
1991/07/05	136.64	138.62	134.19	135.96	56427.00	35572488	4	3
1991/07/12	135.26	136.57	132.42	132.80	28556.00	13897346	5	2
1991/07/19	133.90	138.54	131.87	136.70	27064.00	12968168	6	1
1991/07/26	138.07	141.46	136.70	140.66	33662.00	16474942	5	0
1991/08/02	141.22	146.68	140.81	146.68	30898.00	15197191	7	0
1991/08/09	148.06	154.10	146.68	154.10	13900.00	7275539	5	0
1991/08/16	155.34	161.60	154.10	161.60	31959.00	17045278	6	0
1991/08/23	163.21	169.81	161.60	169.81	6870.00	4457904	6	0
1991/08/30	171.51	178.43	169.81	178.43	11610.00	7398740	6	0
1991/09/06	180.08	187.36	178.43	187.36	7812.00	5153687	7	0
1991/09/13	189.10	190.98	185.01	187.79	115511.00	78835456	6	1
1991/09/20	189.55	191.18	185.66	185.92	90098.00	58007824	3	3
1991/09/27	185.00	185.92	181.19	181.82	47118.00	29780128	3	3
1991/10/04	180.28	184.29	179.80	184.29	51695.00	39705948	6	0
1991/10/11	185.95	192.88	185.41	192.85	73722.00	47558168	7	0
1991/10/18	194.06	202.51	192.32	202.51	51102.00	34007628	7	0
1991/10/25	204.53	211.97	202.51	211.86	60295.00	41452952	5	0
1991/11/01	213.50	220.72	211.86	220.72	18129.00	13470078	6	0
1991/11/08	222.77	231.22	220.79	231.22	29366.00	22890222	7	0
1991/11/15	233.48	238.25	231.22	238.25	7088.00	6780092	4	0
1991/11/22	240.04	248.53	238.25	248.53	10808.00	9489433	5	0
1991/11/29	250.84	259.85	248.53	259.60	43102.00	36753232	5	1
1991/12/06	261.78	269.35	259.67	269.35	24634.00	22320216	7	0
1991/12/13	270.27	277.00	269.35	277.00	5139.00	5779797	5	0
1991/12/20	277.53	282.83	277.00	282.83	7320.00	9976711	5	0
1991/12/27	285.65	290.85	282.83	290.85	4824.00	5861067	6	0
1992/01/03	291.71	296.52	290.85	296.52	4113.00	5921758	6	0
1992/01/10	297.68	301.83	296.52	301.83	7499.00	10104991	6	0
1992/01/17	302.83	307.38	302.00	307.38	2244.00	3081256	2	0
1992/01/24	307.38	309.05	307.38	309.05	2426.00	3180643	2	0
1992/01/31	311.60	313.24	309.05	313.24	2372.00	3154380	2	0
1992/02/07	314.18	314.72	313.24	314.72	632.00	1110776	1	0
1992/02/14	315.55	319.68	314.72	319.68	2397.00	3901783	4	0
1992/02/21	319.77	359.93	319.68	359.59	45100.00	82197984	3	0
1992/02/28	361.11	364.67	357.07	364.66	60158.00	78491952	4	0
1992/03/06	365.15	371.76	364.66	371.76	25605.00	44262716	4	0
1992/03/13	372.26	377.57	371.88	376.38	42833.00	77046512	1	1
1992/03/20	377.00	378.32	376.21	377.99	24352.00	48815124	2	1
1992/03/27	378.61	380.79	377.45	380.77	38605.00	82484520	5	1
1992/04/03	381.54	382.06	380.76	381.33	37484.00	108550648	3	2
1992/04/10	381.97	382.88	381.20	382.03	28011.00	70735464	5	3
1992/04/17	387.27	414.42	382.03	414.42	95463.00	205351712	4	4
1992/04/24	417.19	421.55	394.60	414.40	201447.00	287636352	6	4
1992/04/30	422.45	448.94	413.47	445.38	178252.00	226889312	6	3
1992/05/08	454.86	468.42	439.96	468.11	230456.00	370495424	12	1
1992/05/15	483.29	544.56	468.11	544.35	194418.00	325860512	14	0
1992/05/22	560.09	1349.71	544.35	1339.99	326810.00	624800000	14	0
1992/05/29	1411.98	1429.01	823.36	1234.71	321629.00	764087552	13	1
1992/06/05	1175.68	1249.58	1033.47	1105.76	201620.00	476831040	8	6
1992/06/12	1092.06	1206.51	1079.65	1171.71	204678.00	472823040	4	8
1992/06/19	1174.41	1186.59	1152.68	1171.93	161907.00	365419424	10	3
1992/06/26	1173.68	1207.81	1144.46	1164.67	113296.00	259588400	12	2
1992/07/03	1168.89	1215.13	1156.68	1189.16	292673.00	609711488	10	4
1992/07/10	1197.76	1215.24	1166.45	1188.62	312016.00	770576384	9	5
1992/07/17	1156.83	1214.83	1100.16	1125.56	254004.00	607247488	9	5
1992/07/24	1100.60	1178.90	961.61	1142.02	249127.00	476213632	14	3
1992/07/31	1169.42	1178.81	1032.54	1052.06	393191.00	478940160	12	5
1992/08/07	1034.70	1060.36	983.22	1005.23	324532.00	422743360	7	12
1992/08/14	992.73	1006.64	627.36	858.38	553612.00	784595456	16	3
1992/08/21	898.66	999.69	858.38	916.25	668935.00	948612544	3	19
1992/08/28	888.95	920.85	825.01	848.20	439304.00	628950912	0	20
1992/09/04	833.50	848.40	742.74	753.58	489416.00	642908608	5	19
1992/09/11	745.69	789.18	595.42	776.29	530050.00	706463488	25	0
1992/09/18	762.82	793.36	694.32	754.40	556457.00	783160000	2	23
1992/09/25	740.97	760.13	708.50	729.79	371193.00	459596576	16	10
1992/09/30	724.45	729.79	698.91	702.32	197165.00	219691840	2	27
1992/10/09	676.47	702.32	640.22	660.29	398038.00	479449632	23	3
1992/10/16	687.45	713.77	648.84	664.75	473124.00	648109440	17	8
1992/10/23	643.80	667.46	524.07	559.73	521284.00	575129920	24	2
1992/10/30	539.50	561.50	447.93	507.25	653925.00	582139584	30	2
1992/11/06	471.18	508.81	455.73	457.05	549614.00	400272064	5	24
1992/11/13	439.81	459.04	388.32	414.09	563080.00	398934464	9	18
1992/11/20	402.02	415.64	386.85	401.44	502628.00	326816032	20	7
1992/11/27	404.05	752.32	401.82	637.67	1265885.00	1236349824	27	0
1992/12/04	682.08	841.02	637.67	807.02	1374247.00	1867425536	19	9
1992/12/11	765.87	811.57	592.78	722.28	1495535.00	1909037824	32	2
1992/12/18	741.06	748.19	663.17	698.13	670313.00	825954688	2	32
1992/12/25	709.87	781.36	697.70	764.28	1001957.00	1366771072	18	10
1992/12/31	764.43	784.03	754.54	780.39	590277.00	740302464	29	6
1993/01/08	784.13	893.86	777.16	889.47	1568698.00	2262852864	25	12
1993/01/15	913.44	1099.83	901.47	1063.76	2763264.00	3949586944	14	27
1993/01/22	1067.98	1109.59	984.74	1100.31	1556862.00	2436665856	40	1
1993/01/29	1126.37	1198.48	1113.56	1198.48	1452830.00	2290358528	38	2
1993/02/05	1242.35	1404.64	1222.18	1332.96	3066899.00	5980999680	9	30
1993/02/12	1339.59	1528.51	1334.18	1458.76	3761566.00	7069776896	41	1
1993/02/19	1544.10	1558.95	1441.06	1499.74	2531045.00	6252852736	18	24
1993/02/26	1487.84	1527.13	1196.47	1339.88	2916267.00	6455105536	3	40
1993/03/05	1328.22	1339.10	1026.18	1109.54	1782355.00	3578010368	4	44
1993/03/12	1133.52	1325.49	1089.36	1236.37	2303050.00	5446969856	9	36
1993/03/19	1226.66	1241.04	1155.10	1174.99	1106014.00	1935030016	5	41
1993/03/26	1148.29	1179.05	913.74	1039.76	1679588.00	2465257216	51	0
1993/04/02	1008.40	1047.88	915.59	944.01	1074161.00	1397428480	15	35
1993/04/09	945.58	1340.91	924.49	1243.02	3852039.00	6376240640	19	25
1993/04/16	1254.62	1341.18	1195.56	1214.75	3436662.00	6950490112	3	46
1993/04/23	1203.85	1295.76	1185.76	1260.25	2110667.00	4194509568	19	34
1993/04/30	1298.92	1392.62	1282.54	1358.78	3276050.00	7110778880	37	12
1993/05/07	1365.15	1380.50	1151.49	1199.81	2666095.00	5428511232	55	1
1993/05/14	1216.72	1221.98	1107.66	1167.47	1337772.00	2531713024	5	52
1993/05/21	1162.06	1178.54	1097.61	1143.97	904539.00	1504397568	2	58
1993/05/28	1136.29	1143.97	942.21	972.77	1362042.00	2002503424	51	11
1993/06/04	975.05	1177.91	859.48	1004.30	3221400.00	5274624000	18	44
1993/06/11	1006.26	1101.68	982.03	1047.00	2519257.00	4452877824	31	29
1993/06/18	1046.06	1046.06	981.84	1005.98	1088872.00	1885879808	28	40
1993/06/25	1003.98	1041.22	967.74	1006.64	836154.00	939476864	67	1
1993/07/02	1006.63	1043.05	980.05	986.98	2404536.00	4049576960	18	50
1993/07/09	976.67	980.92	865.31	868.57	1141809.00	1627648512	1	64
1993/07/16	855.50	870.05	828.55	846.87	1395729.00	1869327744	33	31
1993/07/23	846.87	849.04	803.22	813.54	1044959.00	840896960	26	39
1993/07/30	810.07	901.12	777.73	881.07	2314845.00	2560636416	70	2
1993/08/06	885.31	913.15	823.00	855.52	3040256.00	3250262528	57	13
1993/08/13	866.65	947.26	861.19	947.26	5310732.00	6074798080	66	11
1993/08/20	969.90	1042.47	937.99	946.54	4517981.00	6065017856	4	70
1993/08/27	933.72	937.30	873.13	894.59	1707103.00	2065682432	13	66
1993/09/03	901.09	926.11	884.51	922.69	1141138.00	1166381312	72	7
1993/09/10	940.46	947.53	887.65	903.56	1516287.00	1924028672	28	43
1993/09/17	895.62	903.24	865.61	881.41	791085.00	897459328	67	7
1993/09/24	875.97	915.06	864.38	875.81	1261988.00	1359298944	13	61
1993/09/30	876.61	909.84	876.39	890.27	1885272.00	1933120768	49	22
1993/10/08	895.69	934.40	874.28	874.76	4170951.00	7187963904	13	68
1993/10/15	872.95	879.68	848.53	856.92	2482576.00	3534158080	53	27
1993/10/22	852.82	852.82	818.81	818.81	3621600.00	4956044288	9	76
1993/10/29	792.78	834.79	774.54	814.82	4870232.00	7739407360	17	69
1993/11/05	801.86	824.49	793.32	814.39	2790781.00	3886218496	81	8
1993/11/12	833.26	868.91	819.09	865.97	4765234.00	7595754496	89	7
1993/11/19	875.80	924.67	875.80	924.67	6194170.00	7390370816	82	16
1993/11/26	924.67	1011.76	898.49	965.39	10187662.00	14217427968	24	81
1993/12/03	968.44	993.74	956.34	980.67	5792148.00	8167469568	64	35
1993/12/10	986.12	1044.85	957.65	978.57	9220449.00	13893443584	31	76
1993/12/17	982.38	982.38	884.47	901.70	4778402.00	6190392320	25	84
1993/12/24	823.77	852.63	750.46	834.39	6568667.00	7702013952	70	40
1993/12/31	841.49	854.65	816.36	833.80	4816787.00	5735861248	84	26
1994/01/07	837.70	883.99	823.10	879.64	6088919.00	6380268032	79	47
1994/01/14	891.99	907.09	842.62	849.23	7755924.00	8550766080	2	123
1994/01/21	861.34	868.88	777.83	812.88	4727347.00	4444157952	111	17
1994/01/28	830.16	842.04	795.07	799.26	4860285.00	3546600960	3	133
1994/02/04	781.54	797.88	750.61	797.86	4373930.00	3913886208	134	6
1994/02/18	813.95	818.57	761.64	769.18	3338994.00	2884438784	51	87
1994/02/25	769.94	787.67	749.63	787.42	5318987.00	5693446656	138	14
1994/03/04	785.82	795.20	724.33	726.30	7506120.00	8814756864	36	115
1994/03/11	718.35	741.44	694.03	717.38	10824685.00	13689327616	126	22
1994/03/18	774.77	807.52	751.20	765.22	19235944.00	20070928384	28	126
1994/03/25	755.86	757.55	714.59	719.05	10115651.00	11275823104	80	74
1994/04/01	702.42	714.10	691.86	698.84	10363504.00	9445112832	52	91
1994/04/08	698.19	700.21	674.72	678.85	6885132.00	6605980672	85	63
1994/04/15	668.85	674.50	592.31	626.79	7799759.00	5104126464	39	123
1994/04/22	619.51	619.53	536.34	566.07	10517579.00	8140690944	29	130
1994/04/29	566.63	616.09	555.76	592.56	12456921.00	9701500928	46	117
1994/05/06	593.94	620.94	575.25	585.80	7464646.00	5856666112	38	125
1994/05/13	587.94	606.73	575.28	590.39	9324948.00	6766659072	150	18
1994/05/20	597.12	597.72	576.85	594.22	9525828.00	5197221888	111	53
1994/05/27	594.52	597.15	566.37	573.36	6108026.00	3576071936	39	146
1994/06/03	565.63	565.87	537.78	548.75	15364619.00	2683396608	112	36
1994/06/10	549.03	549.66	512.03	514.54	4277217.00	2588863744	17	161
1994/06/17	505.54	528.45	487.26	527.85	4929025.00	2681846016	163	3
1994/06/24	523.37	531.11	490.68	492.33	4275098.00	2567299072	12	160
1994/07/01	483.45	483.90	457.51	458.37	2396406.00	1359184384	13	157
1994/07/08	446.23	446.86	423.03	437.75	2559109.00	1355000832	165	8
1994/07/15	436.54	440.59	413.00	413.93	2931636.00	1685454848	9	166
1994/07/22	405.61	406.64	362.29	363.73	2475782.00	1154747648	7	167
1994/07/29	357.40	392.17	325.89	333.92	6933391.00	3118939136	39	139
1994/08/05	394.87	683.04	377.97	683.04	59044352.00	33941495808	177	5
1994/08/12	720.48	768.08	597.26	689.66	63965744.00	45198139392	57	116
1994/08/19	671.10	772.32	654.22	713.85	38838740.00	29692739584	4	179
1994/08/26	680.07	728.76	668.72	707.41	22864568.00	18657634304	35	144
1994/09/02	716.87	830.20	706.52	830.18	37929924.00	35419086848	171	13
1994/09/09	871.16	1016.38	868.15	962.52	61320888.00	62404386816	44	132
1994/09/16	996.68	1052.93	930.62	978.99	36234092.00	38552489984	115	55
1994/09/23	944.25	974.25	865.93	867.65	19732128.00	19441192960	5	175
1994/09/30	856.17	922.29	789.64	791.15	16144716.00	15864549376	10	177
1994/10/07	770.90	775.85	546.79	738.03	12441194.00	10153857024	176	11
1994/10/14	678.02	727.47	593.05	663.75	16546374.00	13860962304	173	5
1994/10/21	617.90	746.90	615.50	712.71	15495065.00	13771790336	42	136
1994/10/28	741.05	794.85	675.65	677.45	19542864.00	17030705152	18	172
1994/11/04	648.24	722.60	642.86	666.77	9948901.00	7867837440	4	179
1994/11/11	649.14	743.22	648.68	731.16	12892317.00	12735207424	173	6
1994/11/18	731.63	739.56	685.62	698.81	7001887.00	6574130688	94	65
1994/11/25	695.75	705.25	674.65	685.33	3006837.00	2518235392	174	9
1994/12/02	683.83	689.96	670.61	677.91	1695465.00	1353790592	27	139
1994/12/09	674.54	675.42	635.78	640.67	1734032.00	1233624192	39	133
1994/12/16	636.35	693.76	620.47	680.23	4208940.00	3505021952	183	5
1994/12/23	684.62	695.22	653.31	677.84	9347146.00	9763712000	106	66
1994/12/30	684.81	689.13	642.26	647.87	5736864.00	5113650688	128	43
1995/01/06	637.72	657.45	630.53	640.76	1574343.00	1142907136	26	152
1995/01/13	637.52	637.55	583.81	597.84	2239176.00	1628769792	39	135
1995/01/20	591.06	595.02	559.65	571.24	1892676.00	1151712768	83	72
1995/01/27	564.86	565.04	547.38	562.59	2023825.00	1101373824	171	8
1995/02/10	559.78	559.84	524.43	541.38	2058266.00	988215232	18	174
1995/02/17	537.95	552.85	532.67	533.76	1710357.00	796386880	23	158
1995/02/24	534.57	608.58	534.51	558.43	5125082.00	3424424960	10	175
1995/03/03	584.02	591.43	544.06	577.22	3436156.00	2624737536	181	6
1995/03/10	585.24	639.01	582.55	586.29	11167496.00	8507752448	10	177
1995/03/17	596.64	599.90	568.60	593.52	3393977.00	2627749376	169	8
1995/03/24	597.84	620.34	581.33	611.77	5920929.00	4439862272	84	77
1995/03/31	618.47	648.04	615.44	646.92	6946971.00	6221031424	175	9
1995/04/07	651.04	677.66	641.83	673.72	10340222.00	8060220928	158	24
1995/04/14	678.74	681.15	627.04	640.04	10265833.00	6085285376	158	18
1995/04/21	640.17	649.22	625.11	635.99	4404203.00	3104038912	15	168
1995/04/28	627.39	630.26	547.21	579.93	5373656.00	3561156096	152	23
1995/05/05	576.69	586.25	567.93	574.17	2189166.00	1187835520	137	24
1995/05/12	573.12	593.50	564.86	584.84	1667433.00	1734266752	182	2
1995/05/19	583.19	855.81	577.14	855.81	21916956.00	18839003136	175	10
1995/05/26	919.75	926.41	672.37	727.62	31686334.00	28002996224	178	8
1995/06/02	719.64	725.80	690.71	716.82	6227684.00	4713712128	160	13
1995/06/09	718.14	722.17	675.65	702.62	6773939.00	4638453248	143	27
1995/06/16	696.65	702.97	636.13	646.54	7536178.00	4164291072	103	54
1995/06/23	637.58	653.92	634.81	650.14	4272142.00	2346849024	163	14
1995/06/30	650.91	659.78	625.70	630.58	5716042.00	2908954368	25	160
1995/07/07	623.14	666.85	610.33	666.78	8433098.00	4890745856	184	1
1995/07/14	669.06	669.77	645.83	652.80	10144351.00	5193912832	46	142
1995/07/21	651.95	723.68	651.67	693.56	23648704.00	10982264832	96	65
1995/07/28	699.84	716.22	686.76	695.42	22449188.00	9689833472	86	81
