'000016'	上证50  	日线
日期	开盘	最高	最低	收盘	成交量	成交额	MA1	MA2	MA3	MA4	MA5	MA6
2004/11/25	889.42	893.89	883.68	890.77	3499111.00	1840649984	889.94	891.053	897.198	899.477	885.614	893.357
2004/11/26	890.37	893.46	888.20	889.08	2130382.00	1182150016	889.925	889.653	893.616	898.569	886.528	893.446
2004/11/29	887.76	889.28	877.98	879.25	2315849.00	1295299968	884.165	886.367	888.298	895.796	887.349	893.4
2004/11/30	878.35	882.50	875.88	879.30	2094155.00	1175609984	879.275	882.543	885.502	893.053	888.188	893.125
2004/12/01	880.07	881.77	874.65	875.39	1909957.00	1159090048	877.345	877.98	882.758	890.982	888.081	893.039
2004/12/02	874.87	875.04	865.12	871.12	3010871.00	1932300032	873.255	875.27	878.828	888.013	888.597	892.865
2004/12/03	870.57	878.27	869.57	871.55	2335736.00	1427369984	871.335	872.687	875.322	884.469	889.062	892.734
2004/12/06	872.27	877.89	865.96	874.99	1828539.00	1124050048	873.27	872.553	874.47	881.384	889.594	892.74
2004/12/07	875.43	878.18	867.73	868.29	2164087.00	1298700032	871.64	871.61	872.268	878.885	889.781	892.581
2004/12/08	874.60	878.48	867.07	868.90	2037744.00	1152960000	868.595	870.727	870.97	876.864	888.338	892.653
2004/12/09	869.00	890.50	861.82	878.71	5684878.00	2954700032	873.805	871.967	872.488	875.658	887.568	893.158
